^,,ഏതോ ഒരു കാര്യം,malayalam,machine draft via Olam key 'something' — unvalidated,,,machine-draft,,n,
^,,ഒരംശം,malayalam,machine draft via Olam key 'something' — unvalidated,,,machine-draft,,-,
-,,ܥܕܡܐ,syriac,entry #15208; particle; transliterations are DRAFT v0 (unvetted),,ܥܕܡܐ,particle,ʿḏamāʾ|ദമാ,,"{""word_id"": 15208, ""freq"": 44, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""ED,aMoA"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,until,english,,default:english,,,,particle,
^,,വരെ,malayalam,machine draft via Olam key 'until' — unvalidated,,,machine-draft,,conj,
^,,അതുവരെ,malayalam,machine draft via Olam key 'until' — unvalidated,,,machine-draft,,-,
^,,ആകുവോളം,malayalam,machine draft via Olam key 'until' — unvalidated,,,machine-draft,,n,
-,,ܐܢܬ,syriac,"entry #23324; second, masculine, singular; transliterations are DRAFT v0 (unvetted)",,ܐܢܬ,pronoun|enclitic,ʾant|അന്ത്,,"{""word_id"": 23324, ""freq"": 43, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""AaN_T'"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,thou,english,,default:english,,,,pronoun,
^,,അങ്ങ്‌,malayalam,machine draft via Olam key 'thou' — unvalidated,,,machine-draft,,n,
^,,നീ,malayalam,machine draft via Olam key 'thou' — unvalidated,,,machine-draft,,-,
^,,നിങ്ങള്‍,malayalam,machine draft via Olam key 'thou' — unvalidated,,,machine-draft,,n,
-,,ܗܟܝܠ,syriac,entry #5185; particle; transliterations are DRAFT v0 (unvetted),,ܗܟܝܠ,particle,hāḵiyl|ഹാഖിയ്ല്,,"{""word_id"": 5185, ""freq"": 42, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""HoC,i;L"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,therefore,english,,default:english,,,,particle,
^,,hence,english,,default:english,,,,particle,
^,,അക്കാരണത്താല്‍,malayalam,machine draft via Olam key 'therefore' — unvalidated,,,machine-draft,,-,
^,,അതിനാല്‍,malayalam,machine draft via Olam key 'therefore' — unvalidated,,,machine-draft,,-,
^,,ആകയാല്‍,malayalam,machine draft via Olam key 'therefore' — unvalidated,,,machine-draft,,conj,
-,,ܗܘ,syriac,"entry #5030; third, masculine, singular; transliterations are DRAFT v0 (unvetted)",,ܗܘ,pronoun|enclitic|inflected-form,huw|ഹുവ്,,"{""word_id"": 5030, ""freq"": 40, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""H_uO"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,he,english,,default:english,,,,pronoun,
^,,it,english,,default:english,,,,pronoun,
^,,is ((as enclitic)),english,,default:english,,,,pronoun,
-,,ܠܝ,syriac,"entry #10846; suffix, first suffix, prefix #4; transliterations are DRAFT v0 (unvetted)",,ܠܝ,particle|inflected-form,liy|ലിയ്,,"{""word_id"": 10846, ""freq"": 40, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""Li;"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,to,english,,default:english,,,,particle,
^,,for,english,,default:english,,,,particle,
^,,ഇത്രകാലത്തേക്ക്‌,malayalam,machine draft via Olam key 'for' — unvalidated,,,machine-draft,,n,
^,,ഉന്‍മുഖമായി,malayalam,machine draft via Olam key 'for' — unvalidated,,,machine-draft,,a,
^,,ലഭിക്കാനായി,malayalam,machine draft via Olam key 'for' — unvalidated,,,machine-draft,,prep,
-,,ܐܘܠܕ,syriac,"entry #9084; aphel, perfect, third, masculine, singular; transliterations are DRAFT v0 (unvetted)",,ܐܘܠܕ,verb|inflected-form,ʾawleḏ|അവ്ലെദ്,,"{""word_id"": 9084, ""freq"": 39, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""AaOLeD,"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,beget,english,,default:english,,,,verb,
^,,bear (a child),english,,default:english,,,,verb,
^,,പ്രസവിക്കുക,malayalam,machine draft via Olam key 'beget' — unvalidated,,,machine-draft,,v,
^,,ഉളവാക്കുക,malayalam,machine draft via Olam key 'beget' — unvalidated,,,machine-draft,,v,
^,,ഉല്‍പാദിപ്പിക്കുക,malayalam,machine draft via Olam key 'beget' — unvalidated,,,machine-draft,,v,
-,,ܡܢ,syriac,entry #12156; pronoun; transliterations are DRAFT v0 (unvetted),,ܡܢ,pronoun,man|മന്,,"{""word_id"": 12156, ""freq"": 39, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""MaN"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,who,english,,default:english,,,,pronoun,
^,,he who (w/ &D'&),english,,default:english,,,,pronoun,
^,,ആര്‌,malayalam,machine draft via Olam key 'who' — unvalidated,,,machine-draft,,n,
^,,ഏതൊരുത്തന്‍,malayalam,machine draft via Olam key 'who' — unvalidated,,,machine-draft,,n,
^,,വല്ലവനും,malayalam,machine draft via Olam key 'who' — unvalidated,,,machine-draft,,-,
-,,ܒܪܗ,syriac,"entry #3245; masculine, singular, emphatic, suffix, third suffix, masculine suffix; transliterations are DRAFT v0 (unvetted)",,ܒܪܗ,noun|inflected-form,breh|ബ്രെഹ്,,"{""word_id"": 3245, ""freq"": 38, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""B'ReH"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,son,english,,default:english,,,,noun,
^,,സന്താനം,malayalam,machine draft via Olam key 'son' — unvalidated,,,machine-draft,,n,
^,,മകന്‍,malayalam,machine draft via Olam key 'son' — unvalidated,,,machine-draft,,n,
^,,തനൂജന്‍,malayalam,machine draft via Olam key 'son' — unvalidated,,,machine-draft,,n,
-,,ܢܗܘܐ,syriac,"entry #5137; peal, imperfect, third, masculine, singular; transliterations are DRAFT v0 (unvetted)",,ܢܗܘܐ,verb|inflected-form,nehweʾ|നെഹ്വെ,,"{""word_id"": 5137, ""freq"": 38, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""NeHOeA"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,be,english,,default:english,,,,verb,
^,,was ((as enclitic)),english,,default:english,,,,verb,
^,,turn out,english,,default:english,,,,verb,
^,,പരിണമിക്കുക,malayalam,machine draft via Olam key 'turn out' — unvalidated,,,machine-draft,,v,
^,,ഉല്‍പാദിപ്പിക്കുക,malayalam,machine draft via Olam key 'turn out' — unvalidated,,,machine-draft,,v,
^,,കെടുത്തുക,malayalam,machine draft via Olam key 'turn out' — unvalidated,,,machine-draft,,v,
-,,ܐܝܟܢܐ,syriac,entry #638; emphatic; transliterations are DRAFT v0 (unvetted),,ܐܝܟܢܐ,particle,ʾaykanāʾ|അയ്കനാ,,"{""word_id"": 638, ""freq"": 36, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""Aa;C'aNoA"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,as,english,,default:english,,,,particle,
^,,how,english,,default:english,,,,particle,
^,,എങ്ങനെ,malayalam,machine draft via Olam key 'how' — unvalidated,,,machine-draft,,adv,
^,,എപ്രകാരം,malayalam,machine draft via Olam key 'how' — unvalidated,,,machine-draft,,n,
^,,ഏതുവിധത്തില്‍,malayalam,machine draft via Olam key 'how' — unvalidated,,,machine-draft,,adv,
-,,ܕܫܡܝܐ,syriac,"entry #21648; common, plural, emphatic, prefix #2; transliterations are DRAFT v0 (unvetted)",,ܕܫܡܝܐ,noun|inflected-form,dašmayāʾ|ദശ്മയാ,,"{""word_id"": 21648, ""freq"": 36, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""D'aWMa;oA"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,heaven,english,,default:english,,,,noun,
^,,sky,english,,default:english,,,,noun,
^,,സ്വര്‍ഗ്ഗം,malayalam,machine draft via Olam key 'heaven' — unvalidated,,,machine-draft,,n,
^,,ആകാശം,malayalam,machine draft via Olam key 'heaven' — unvalidated,,,machine-draft,,n,
^,,അന്തരീക്ഷം,malayalam,machine draft via Olam key 'heaven' — unvalidated,,,machine-draft,,n,
-,,ܬܡܢ,syriac,entry #22880; particle; transliterations are DRAFT v0 (unvetted),,ܬܡܢ,particle,tamān|തമാന്,,"{""word_id"": 22880, ""freq"": 36, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""T'aMoN"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,there,english,,default:english,,,,particle,
^,,അവിടെ,malayalam,machine draft via Olam key 'there' — unvalidated,,,machine-draft,,conj,
^,,അവിടേക്ക്‌,malayalam,machine draft via Olam key 'there' — unvalidated,,,machine-draft,,n,
^,,അവിടെയുള്ള,malayalam,machine draft via Olam key 'there' — unvalidated,,,machine-draft,,a,
-,,ܗܐ,syriac,entry #4941; particle; transliterations are DRAFT v0 (unvetted),,ܗܐ,particle,hāʾ|ഹാ,,"{""word_id"": 4941, ""freq"": 35, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""HoA"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,lo!,english,,default:english,,,,particle,
^,,behold!,english,,default:english,,,,particle,
-,,ܗܕܐ,syriac,"entry #5249; feminine, singular; transliterations are DRAFT v0 (unvetted)",,ܗܕܐ,pronoun|inflected-form,hāḏeʾ|ഹാദെ,,"{""word_id"": 5249, ""freq"": 35, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""HoD,eA"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,this,english,,default:english,,,,pronoun,
^,,these,english,,default:english,,,,pronoun,
^,,ഈ,malayalam,machine draft via Olam key 'this' — unvalidated,,,machine-draft,,n,
^,,ഇവന്‍,malayalam,machine draft via Olam key 'this' — unvalidated,,,machine-draft,,n,
^,,ഒടുവില്‍ പറഞ്ഞത്‌,malayalam,machine draft via Olam key 'this' — unvalidated,,,machine-draft,,-,
-,,ܟܠ,syriac,entry #10077; particle; transliterations are DRAFT v0 (unvetted),,ܟܠ,particle|inflected-form,kul|കുല്,,"{""word_id"": 10077, ""freq"": 35, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""C'uL"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,all,english,,default:english,,,,particle,
^,,every,english,,default:english,,,,particle,
^,,whole,english,,default:english,,,,particle,
^,,entirely,english,,default:english,,,,particle,
^,,നിശ്ശേഷമായ,malayalam,machine draft via Olam key 'all' — unvalidated,,,machine-draft,,a,
^,,എല്ലാം,malayalam,machine draft via Olam key 'all' — unvalidated,,,machine-draft,,pron,
^,,എല്ലാവരും,malayalam,machine draft via Olam key 'all' — unvalidated,,,machine-draft,,n,
