^,,say,english,,default:english,,,,verb,
^,,പറയുക,malayalam,machine draft via Olam key 'say' — unvalidated,,,machine-draft,,v,
^,,ഉരുവിടുക,malayalam,machine draft via Olam key 'say' — unvalidated,,,machine-draft,,v,
^,,ആവര്‍ത്തിക്കുക,malayalam,machine draft via Olam key 'say' — unvalidated,,,machine-draft,,v,
-,,كَفَرُوا۟,arabic,"entry #42; perfect, third, masculine, plural, + suffix وا۟ (PRON:3MP); transliterations are DRAFT v0 (unvetted)",,كفروا,verb|inflected-form,kafarū|കഫറൂ,,"{""word_id"": 42, ""freq"": 166, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""kafaruwA@"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": {""source"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""matches"": [{""lex"": ""كَفَر"", ""pos"": ""verb"", ""tier"": ""folded"", ""pos_compatible"": true}, {""lex"": ""كَفَّر"", ""pos"": ""verb"", ""tier"": ""folded"", ""pos_compatible"": true}]}, ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
^,,blaspheme,english,,default:english,,,,verb,
^,,renege Islam,english,,default:english,,,,verb,
^,,atone,english,,default:english,,,,verb,
^,,do penance,english,,default:english,,,,verb,
^,,ദൈവദൂഷണം ചെയ്യുക,malayalam,machine draft via Olam key 'blaspheme' — unvalidated,,,machine-draft,,v,
^,,നിന്ദിക്കുക,malayalam,machine draft via Olam key 'blaspheme' — unvalidated,,,machine-draft,,v,
^,,ഈശ്വരനെ നിന്ദിക്കുക,malayalam,machine draft via Olam key 'blaspheme' — unvalidated,,,machine-draft,,v,
-,,لَكُمْ,arabic,"entry #43; second, masculine, plural, + prefix لَ; transliterations are DRAFT v0 (unvetted)",,لكم,pronoun|inflected-form,lakum|ലകുമ്,,"{""word_id"": 43, ""freq"": 166, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""lakumo"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
-,,إِذَا,arabic,entry #44; time adverb; transliterations are DRAFT v0 (unvetted),,إذا,time adverb,ʾiḏā|ഇദാ,,"{""word_id"": 44, ""freq"": 164, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""<i*aA"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": {""source"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""matches"": [{""lex"": ""إِذَا"", ""pos"": ""conj_sub"", ""tier"": ""exact"", ""pos_compatible"": true}, {""lex"": ""إِذَا"", ""pos"": ""part"", ""tier"": ""exact"", ""pos_compatible"": true}]}, ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
^,,"If, whether, when, whenever",english,,default:english,,,,time adverb,
^,,suddenly,english,,default:english,,,,time adverb,
^,,രണ്ടിലേതായാലും,malayalam,machine draft via Olam key 'whether' — unvalidated,,,machine-draft,,a,
^,,രണ്ടിലൊന്ന്‌,malayalam,machine draft via Olam key 'whether' — unvalidated,,,machine-draft,,a,
^,,ആണോ അല്ലയോ,malayalam,machine draft via Olam key 'whether' — unvalidated,,,machine-draft,,conj,
-,,وَلَا,arabic,entry #45; + prefix وَ; transliterations are DRAFT v0 (unvetted),,ولا,prohibition particle|inflected-form,walā|വലാ,,"{""word_id"": 45, ""freq"": 161, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""walaA"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": {""source"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""matches"": [{""lex"": ""لَا"", ""pos"": ""conj"", ""tier"": ""exact"", ""pos_compatible"": true}, {""lex"": ""لَا"", ""pos"": ""interj"", ""tier"": ""exact"", ""pos_compatible"": true}, {""lex"": ""لَا"", ""pos"": ""part_neg"", ""tier"": ""exact"", ""pos_compatible"": true}]}, ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
^,,"nor,neither",english,,default:english,,,,prohibition particle,
^,,no,english,,default:english,,,,prohibition particle,
^,,not,english,,default:english,,,,prohibition particle,
^,,non-,english,,default:english,,,,prohibition particle,
^,,അതുമില്ല ഇതുമല്ല,malayalam,machine draft via Olam key 'nor' — unvalidated,,,machine-draft,,-,
^,,രണ്ടുമില്ല,malayalam,machine draft via Olam key 'nor' — unvalidated,,,machine-draft,,idm,
^,,വേണ്ട,malayalam,machine draft via Olam key 'nor' — unvalidated,,,machine-draft,,a,
-,,هَٰذَا,arabic,"entry #46; masculine, singular; transliterations are DRAFT v0 (unvetted)",,هذا,demonstrative pronoun,hāḏā|ഹാദാ,,"{""word_id"": 46, ""freq"": 156, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""ha`*aA"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": {""source"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""matches"": [{""lex"": ""هَٰذَا"", ""pos"": ""pron_dem"", ""tier"": ""exact"", ""pos_compatible"": true}]}, ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
^,,this,english,,default:english,,,,demonstrative pronoun,
^,,these,english,,default:english,,,,demonstrative pronoun,
^,,ഈ,malayalam,machine draft via Olam key 'this' — unvalidated,,,machine-draft,,n,
^,,ഇവന്‍,malayalam,machine draft via Olam key 'this' — unvalidated,,,machine-draft,,n,
^,,ഒടുവില്‍ പറഞ്ഞത്‌,malayalam,machine draft via Olam key 'this' — unvalidated,,,machine-draft,,-,
-,,إِذْ,arabic,entry #47; time adverb; transliterations are DRAFT v0 (unvetted),,إذ,time adverb,ʾiḏ|ഇദ്,,"{""word_id"": 47, ""freq"": 153, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""<i*o"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
-,,كُنتُمْ,arabic,"entry #48; perfect, second, masculine, plural, + suffix تُمْ (PRON:2MP); transliterations are DRAFT v0 (unvetted)",,كنتم,verb|inflected-form,kuntum|കുന്തുമ്,,"{""word_id"": 48, ""freq"": 152, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""kuntumo"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": {""source"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""matches"": [{""lex"": ""كَأَنَّ"", ""pos"": ""verb_pseudo"", ""tier"": ""folded"", ""pos_compatible"": true}, {""lex"": ""كَان"", ""pos"": ""verb"", ""tier"": ""folded"", ""pos_compatible"": true}]}, ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
^,,as if,english,,default:english,,,,verb,
^,,as though,english,,default:english,,,,verb,
^,,like,english,,default:english,,,,verb,
^,,be,english,,default:english,,,,verb,
^,,എന്നപോലെ,malayalam,machine draft via Olam key 'as if' — unvalidated,,,machine-draft,,conj,
^,,ആയാല്‍ തന്നെയും,malayalam,machine draft via Olam key 'as though' — unvalidated,,,machine-draft,,-,
^,,ഇങ്ങനെയൊക്കെ ആയിട്ടും,malayalam,machine draft via Olam key 'as though' — unvalidated,,,machine-draft,,-,
-,,مِّنْ,arabic,entry #49; preposition; transliterations are DRAFT v0 (unvetted),,من,preposition,mmin|മ്മിന്,,"{""word_id"": 49, ""freq"": 149, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""m~ino"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
-,,هُمْ,arabic,"entry #50; third, masculine, plural; transliterations are DRAFT v0 (unvetted)",,هم,pronoun|inflected-form,hum|ഹുമ്,,"{""word_id"": 50, ""freq"": 144, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""humo"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
-,,عَلَيْهِ,arabic,entry #51; + suffix هِ (PRON:3MS); transliterations are DRAFT v0 (unvetted),,عليه,preposition|inflected-form,ʿalayhi|അലൈഹി,,"{""word_id"": 51, ""freq"": 143, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""Ealayohi"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
-,,يَٰٓأَيُّهَا,arabic,"entry #52; nominative, + prefix يَٰٓ; transliterations are DRAFT v0 (unvetted)",,يأيها,noun|inflected-form,ʾāʾayyuhā|ആഅയ്യുഹാ,,"{""word_id"": 52, ""freq"": 142, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""ya`^>ay~uhaA"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": {""source"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""matches"": [{""lex"": ""أَيُّهَا"", ""pos"": ""part_voc"", ""tier"": ""exact"", ""pos_compatible"": false}]}, ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
^,,O,english,,default:english,,,,noun,
^,,oh,english,,default:english,,,,noun,
-,,عَلَيْهِمْ,arabic,entry #53; + suffix هِمْ (PRON:3MP); transliterations are DRAFT v0 (unvetted),,عليهم,preposition|inflected-form,ʿalayhim|അലൈഹിമ്,,"{""word_id"": 53, ""freq"": 141, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""Ealayohimo"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
-,,وَمَا,arabic,entry #54; + prefix وَ; transliterations are DRAFT v0 (unvetted),,وما,relative pronoun|inflected-form,wamā|വമാ,,"{""word_id"": 54, ""freq"": 141, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""wamaA"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": {""source"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""matches"": [{""lex"": ""مَا"", ""pos"": ""conj_sub"", ""tier"": ""exact"", ""pos_compatible"": true}, {""lex"": ""مَا"", ""pos"": ""part"", ""tier"": ""exact"", ""pos_compatible"": true}, {""lex"": ""مَا"", ""pos"": ""part_interrog"", ""tier"": ""exact"", ""pos_compatible"": true}]}, ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
^,,that/if/unless/whether/as long as/as soon as,english,,default:english,,,,relative pronoun,
^,,which,english,,default:english,,,,relative pronoun,
^,,what/which,english,,default:english,,,,relative pronoun,
^,,ഏത്‌,malayalam,machine draft via Olam key 'which' — unvalidated,,,machine-draft,,-,
^,,ഏതേത്‌,malayalam,machine draft via Olam key 'which' — unvalidated,,,machine-draft,,-,
^,,ഏതാള്‍,malayalam,machine draft via Olam key 'which' — unvalidated,,,machine-draft,,-,
-,,إِنَّهُۥ,arabic,entry #55; + suffix هُۥ (PRON:3MS); transliterations are DRAFT v0 (unvetted),,إنه,accusative particle|inflected-form,ʾinnahu|ഇന്നഹു,,"{""word_id"": 55, ""freq"": 141, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""<in~ahu,"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
-,,إِلَى,arabic,entry #56; preposition; transliterations are DRAFT v0 (unvetted),,إلى,preposition,ʾilā|ഇലാ,,"{""word_id"": 56, ""freq"": 140, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""<ilaY"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
